  Rang,month,day,hour,= Production brute des centrales d'HQP (MWh),- Consommation des centrales d'HQP (MWh),+ Électricité reçue par HQP aux points de raccordement des centrales et des interconnexions (MWh),+ Consommation attribuable à la puissance interruptible mise à la disposition d'HQP majorée des pertes de transport (MWh),production,- Volume des engagements du Producteur envers des tiers (MWh),= Volume d'électricité fournie par le Producteur au Distributeur (MWh),- Volume des approvisionnements hors patrimoniaux provenant d'HQP (MWh),= Volume d'électricité mobilisée par le Distributeur au titre de l'électricité patrimoniale (MWh)," Volume d'électricité patrimoniale
(bâtonnets affectés) (MWh)", Volume d'électricité mobilisée par le Distributeur en dépassement de l'électricité patrimoniale (MWh), Coût unitaire du dépassement ($/MWh),= Coût total horaire ($),(DAM HQ + TSC NYPA-HQ + NTAC + SC NYISO) * T ($/MWh)
,,,,1,2,3,4,5=1-2+3+4,6,7=5-6,8,9=7-8,10,11,12,13=11x12,14
234,1,10,18,"27,512",58,"6,633",0,"34,088","4,950","29,137",1817,"27,320",27857,0,110.00,0,25.42
235,1,10,19,"26,418",57,"7,025",0,"33,386","4,827","28,559",1817,"26,742",27333,0,110.00,0,25.21
236,1,10,20,"24,727",56,"6,893",0,"31,563","4,094","27,469",1817,"25,652",26488,0,110.00,0,21.89
237,1,10,21,"23,802",56,"6,638",0,"30,384","3,834","26,550",1817,"24,733",25639,0,110.00,0,22.27
238,1,10,22,"22,869",56,"6,740",0,"29,554","3,821","25,732",1817,"23,915",24875,0,110.00,0,20.03
239,1,10,23,"21,689",55,"6,593",0,"28,227","3,765","24,462",1817,"22,645",23781,0,110.00,0,17.90
240,1,10,24,"20,330",53,"6,539",0,"26,817","3,380","23,437",1817,"21,620",22964,0,110.00,0,16.39
241,1,11,1,"19,009",53,"6,795",0,"25,751","2,818","22,934",1817,"21,117",22501,0,110.00,0,14.73
242,1,11,2,"18,045",51,"7,175",0,"25,169","2,629","22,540",1817,"20,723",22130,0,110.00,0,14.73
243,1,11,3,"17,421",51,"7,335",0,"24,706","2,428","22,278",1817,"20,461",21867,0,110.00,0,13.88
244,1,11,4,"17,199",50,"7,401",0,"24,549","2,485","22,064",1817,"20,247",21711,0,110.00,0,13.70
245,1,11,5,"17,563",50,"7,171",0,"24,684","2,735","21,949",1817,"20,132",21589,0,110.00,0,12.99
246,1,11,6,"18,342",51,"6,847",0,"25,139","2,558","22,581",1817,"20,763",22179,0,110.00,0,12.64
247,1,11,7,"19,241",51,"6,933",0,"26,123","2,918","23,205",1817,"21,387",22752,0,110.00,0,11.37
248,1,11,8,"20,721",53,"7,003",0,"27,671","3,201","24,471",1817,"22,653",23787,0,110.00,0,14.73
249,1,11,9,"21,760",54,"6,981",0,"28,687","3,397","25,290",1817,"23,473",24502,0,110.00,0,16.42
250,1,11,10,"22,244",54,"6,989",0,"29,179","3,802","25,377",1817,"23,560",24548,0,110.00,0,16.62
251,1,11,11,"23,143",54,"6,520",0,"29,610","3,612","25,998",1817,"24,180",25195,0,110.00,0,17.92
252,1,11,12,"23,458",56,"6,472",0,"29,874","3,853","26,021",1817,"24,204",25211,0,110.00,0,18.08
253,1,11,13,"23,573",56,"6,255",0,"29,772","3,820","25,952",1817,"24,135",25138,0,110.00,0,17.92
254,1,11,14,"23,446",56,"5,909",0,"29,299","3,524","25,775",1817,"23,958",24970,0,110.00,0,17.92
255,1,11,15,"23,201",55,"5,669",0,"28,815","3,560","25,256",1817,"23,438",24473,0,110.00,0,18.34
256,1,11,16,"23,316",55,"5,525",0,"28,786","4,039","24,747",1817,"22,930",24037,0,110.00,0,18.53
257,1,11,17,"24,912",56,"5,549",0,"30,405","4,610","25,795",1817,"23,978",24989,0,110.00,0,20.80
258,1,11,18,"25,187",56,"6,096",0,"31,226","4,510","26,717",1817,"24,899",25788,0,110.00,0,23.05
259,1,11,19,"23,296",54,"6,711",0,"29,952","3,995","25,957",1817,"24,140",25154,0,110.00,0,22.19
260,1,11,20,"22,358",55,"7,032",0,"29,335","3,994","25,341",1817,"23,524",24537,0,110.00,0,21.57
261,1,11,21,"21,426",55,"7,171",0,"28,543","3,574","24,969",1817,"23,152",24236,0,110.00,0,19.48
262,1,11,22,"21,219",57,"7,117",0,"28,280","3,604","24,676",1817,"22,858",23949,0,110.00,0,18.28
263,1,11,23,"20,713",55,"7,187",0,"27,844","3,390","24,454",1817,"22,637",23773,0,110.00,0,17.09
264,1,11,24,"19,604",54,"7,285",0,"26,836","3,037","23,798",1817,"21,981",23250,0,110.00,0,14.73
265,1,12,1,"18,766",53,"7,102",0,"25,815","2,427","23,388",1817,"21,571",22927,0,110.00,0,14.71
266,1,12,2,"18,564",53,"7,513",0,"26,024","2,489","23,535",1817,"21,718",23026,0,110.00,0,14.05
267,1,12,3,"18,625",53,"7,522",0,"26,095","2,553","23,541",1817,"21,724",23030,0,110.00,0,14.02
268,1,12,4,"19,036",53,"7,422",0,"26,405","2,655","23,751",1817,"21,934",23188,0,110.00,0,12.73
269,1,12,5,"19,644",54,"7,374",0,"26,963","2,717","24,246",1817,"22,429",23632,0,110.00,0,14.09
270,1,12,6,"20,309",54,"7,360",0,"27,615","2,708","24,907",1817,"23,090",24173,0,110.00,0,14.18
271,1,12,7,"21,094",55,"7,547",0,"28,586","2,889","25,697",1817,"23,880",24851,0,110.00,0,12.57
272,1,12,8,"22,017",57,"7,725",0,"29,686","3,110","26,576",1817,"24,759",25659,0,110.00,0,14.73
273,1,12,9,"23,719",57,"7,564",0,"31,226","4,005","27,221",2217,"25,004",25884,0,110.00,0,15.92
274,1,12,10,"25,085",58,"6,827",0,"31,854","3,610","28,244",2217,"26,027",26769,0,110.00,0,17.92
275,1,12,11,"25,712",57,"6,854",0,"32,509","3,902","28,607",2217,"26,389",27076,0,110.00,0,18.24
276,1,12,12,"26,410",58,"6,835",0,"33,187","4,325","28,862",2217,"26,645",27272,0,110.00,0,17.92
277,1,12,13,"27,063",59,"7,014",0,"34,018","4,603","29,415",2217,"27,198",27763,0,110.00,0,18.24
278,1,12,14,"26,470",58,"6,834",0,"33,246","4,225","29,021",2217,"26,804",27385,0,110.00,0,18.49
279,1,12,15,"26,443",58,"6,653",0,"33,038","4,285","28,753",2217,"26,536",27206,0,110.00,0,19.53
280,1,12,16,"26,975",58,"6,633",0,"33,550","4,714","28,836",2217,"26,619",27268,0,110.00,0,20.72
281,1,12,17,"29,115",60,"6,525",0,"35,580","5,116","30,464",2217,"28,247",28601,0,110.00,0,23.48
282,1,12,18,"29,900",61,"6,714",0,"36,553","5,080","31,474",2217,"29,257",29530,0,300.00,0,28.81
283,1,12,19,"29,541",60,"6,367",0,"35,848","5,054","30,794",2217,"28,577",28858,0,110.00,0,26.53
284,1,12,20,"29,814",61,"6,109",0,"35,862","5,304","30,558",2217,"28,341",28697,0,110.00,0,26.00
285,1,12,21,"29,814",60,"5,869",0,"35,623","5,478","30,144",2217,"27,927",28262,0,110.00,0,23.64
286,1,12,22,"28,892",59,"5,839",0,"34,672","5,301","29,371",1817,"27,554",28022,0,110.00,0,22.67
287,1,12,23,"27,743",58,"6,150",0,"33,835","5,327","28,509",1817,"26,691",27321,0,110.00,0,20.32
288,1,12,24,"26,433",59,"6,043",0,"32,418","4,804","27,614",1817,"25,797",26614,0,110.00,0,18.70
289,1,13,1,"25,680",60,"6,051",0,"31,671","4,319","27,351",1817,"25,534",26302,0,110.00,0,21.40
290,1,13,2,"25,247",59,"5,698",0,"30,886","3,827","27,059",1817,"25,242",26054,0,110.00,0,21.42
291,1,13,3,"25,418",60,"5,656",0,"31,015","3,749","27,265",1817,"25,448",26229,0,110.00,0,19.95
292,1,13,4,"25,931",60,"5,483",0,"31,355","3,790","27,565",1817,"25,748",26568,0,110.00,0,19.91
293,1,13,5,"26,636",57,"5,458",0,"32,037","4,216","27,821",1817,"26,004",26745,0,110.00,0,20.93
294,1,13,6,"29,042",60,"5,420",0,"34,402","4,813","29,590",1817,"27,773",28167,0,110.00,0,22.63
295,1,13,7,"30,215",61,"5,812",0,"35,966","4,559","31,407",2417,"28,990",29305,0,300.00,0,27.92
296,1,13,8,"30,513",62,"6,086",0,"36,537","4,386","32,151",2417,"29,734",30076,0,300.00,0,33.64
297,1,13,9,"30,358",61,"6,092",0,"36,389","4,639","31,750",2417,"29,333",29696,0,300.00,0,31.18
298,1,13,10,"30,167",60,"6,018",0,"36,124","4,906","31,218",2417,"28,801",29161,0,300.00,0,31.06
299,1,13,11,"30,554",61,"5,930",0,"36,423","5,156","31,267",2417,"28,850",29215,0,300.00,0,29.61
300,1,13,12,"30,334",61,"5,960",0,"36,234","5,101","31,132",2417,"28,715",29108,0,300.00,0,27.87
301,1,13,13,"30,084",60,"5,804",0,"35,828","4,717","31,111",2417,"28,693",29074,0,110.00,0,27.41
302,1,13,14,"30,042",61,"5,526",0,"35,507","4,206","31,301",2417,"28,884",29227,0,300.00,0,27.50
303,1,13,15,"29,554",61,"5,434",0,"34,927","3,963","30,965",2417,"28,548",28842,0,110.00,0,27.63
304,1,13,16,"29,789",61,"5,414",120,"35,263","4,192","31,070",2417,"28,653",28973,0,110.00,0,26.75
305,1,13,17,"30,688",61,"5,512",120,"36,258","4,007","32,251",2417,"29,834",30192,0,300.00,0,35.64
306,1,13,18,"31,057",62,"5,876",120,"36,991","4,391","32,600",2417,"30,183",30481,0,300.00,0,44.70
307,1,13,19,"31,027",62,"5,697",120,"36,783","4,600","32,183",2417,"29,766",30088,0,300.00,0,41.68
308,1,13,20,"30,892",62,"5,565",120,"36,516","4,285","32,231",2417,"29,813",30157,0,300.00,0,37.71
309,1,13,21,"29,083",61,"5,502",0,"34,524","3,647","30,877",2417,"28,460",28796,0,110.00,0,32.75
310,1,13,22,"28,890",61,"5,477",0,"34,306","4,688","29,618",2417,"27,201",27767,0,110.00,0,26.70
311,1,13,23,"28,405",62,"5,431",0,"33,774","5,178","28,597",1817,"26,779",27353,0,110.00,0,24.81
312,1,13,24,"27,289",61,"5,564",0,"32,792","5,296","27,496",1817,"25,679",26494,0,110.00,0,21.38
313,1,14,1,"26,282",61,"5,595",0,"31,815","4,891","26,924",1817,"25,107",25932,0,110.00,0,20.99
314,1,14,2,"25,744",61,"5,472",0,"31,155","4,418","26,737",1817,"24,920",25807,0,110.00,0,19.66
315,1,14,3,"25,386",61,"5,380",0,"30,706","4,366","26,340",1817,"24,523",25477,0,110.00,0,19.60
316,1,14,4,"25,889",61,"5,656",0,"31,485","4,487","26,998",1817,"25,181",26013,0,110.00,0,19.45
317,1,14,5,"25,889",60,"5,514",0,"31,342","4,402","26,940",1817,"25,123",25942,0,110.00,0,20.71
318,1,14,6,"27,543",60,"5,501",0,"32,985","4,857","28,128",2317,"25,811",26619,0,110.00,0,22.63
319,1,14,7,"29,098",60,"5,560",0,"34,597","4,604","29,993",2317,"27,676",28104,0,110.00,0,25.45
320,1,14,8,"30,116",61,"5,785",0,"35,840","4,916","30,924",2317,"28,607",28917,0,110.00,0,39.29
321,1,14,9,"29,936",61,"5,806",0,"35,682","5,362","30,320",2317,"28,003",28414,0,110.00,0,32.94
322,1,14,10,"29,766",60,"5,428",0,"35,134","5,055","30,079",2317,"27,762",28151,0,110.00,0,27.96
323,1,14,11,"29,249",60,"5,375",0,"34,564","5,121","29,443",2317,"27,126",27688,0,110.00,0,26.07
324,1,14,12,"28,828",60,"5,354",0,"34,122","5,272","28,850",1917,"26,933",27490,0,110.00,0,25.39
325,1,14,13,"28,526",60,"5,715",0,"34,181","5,335","28,845",1917,"26,928",27486,0,110.00,0,25.24
326,1,14,14,"27,733",59,"5,354",0,"33,028","4,488","28,540",1917,"26,623",27270,0,110.00,0,25.16
327,1,14,15,"27,665",58,"5,372",0,"32,979","4,162","28,817",1917,"26,900",27457,0,110.00,0,25.17
328,1,14,16,"28,502",59,"5,411",0,"33,854","4,387","29,467",1917,"27,549",28012,0,110.00,0,25.32
329,1,14,17,"29,239",60,"5,360",0,"34,539","3,828","30,712",2317,"28,395",28733,0,110.00,0,34.54
330,1,14,18,"30,455",61,"5,801",0,"36,195","4,648","31,547",2317,"29,230",29491,0,300.00,0,42.05
331,1,14,19,"30,140",61,"5,839",0,"35,919","5,435","30,484",2317,"28,167",28556,0,110.00,0,36.31
332,1,14,20,"30,535",61,"5,805",0,"36,279","5,752","30,527",2317,"28,209",28569,0,110.00,0,28.63
333,1,14,21,"29,810",61,"5,822",0,"35,571","5,344","30,227",2317,"27,910",28258,0,110.00,0,26.57
334,1,14,22,"28,255",61,"6,304",0,"34,499","5,064","29,435",2317,"27,118",27683,0,110.00,0,24.44
335,1,14,23,"26,558",61,"6,227",0,"32,724","4,245","28,479",1817,"26,662",27296,0,110.00,0,20.85
336,1,14,24,"24,917",60,"6,232",0,"31,089","3,870","27,219",1817,"25,402",26176,0,110.00,0,17.31
337,1,15,1,"24,495",62,"6,575",0,"31,008","4,005","27,002",1817,"25,185",26014,0,110.00,0,17.62
338,1,15,2,"23,715",60,"6,280",0,"29,935","3,685","26,249",1817,"24,432",25419,0,110.00,0,17.62
339,1,15,3,"23,865",61,"6,388",0,"30,193","3,651","26,542",1817,"24,725",25630,0,110.00,0,16.75
340,1,15,4,"23,834",61,"6,456",0,"30,229","3,838","26,392",1817,"24,575",25522,0,110.00,0,15.69
341,1,15,5,"24,305",61,"6,267",0,"30,510","3,826","26,684",1817,"24,867",25759,0,110.00,0,17.62
342,1,15,6,"25,571",60,"6,050",0,"31,561","4,219","27,342",2017,"25,325",26127,0,110.00,0,20.80
343,1,15,7,"28,230",59,"5,984",0,"34,155","4,834","29,322",2317,"27,005",27550,0,110.00,0,24.10
344,1,15,8,"29,743",60,"5,938",0,"35,621","5,076","30,545",2517,"28,028",28433,0,110.00,0,31.56
345,1,15,9,"29,861",60,"5,857",0,"35,658","5,409","30,249",2517,"27,731",28137,0,110.00,0,30.13
346,1,15,10,"29,221",60,"5,748",0,"34,909","5,386","29,523",2317,"27,206",27768,0,110.00,0,28.43
347,1,15,11,"28,016",59,"5,707",0,"33,663","5,065","28,598",2117,"26,481",27168,0,110.00,0,26.47
348,1,15,12,"27,241",58,"5,723",0,"32,906","5,056","27,850",1817,"26,033",26771,0,110.00,0,25.28
349,1,15,13,"26,208",59,"5,792",0,"31,941","4,899","27,041",1817,"25,224",26046,0,110.00,0,25.24
350,1,15,14,"25,884",58,"5,949",0,"31,774","5,155","26,618",1817,"24,801",25703,0,110.00,0,25.16
351,1,15,15,"26,104",59,"6,082",0,"32,128","5,367","26,760",1817,"24,943",25831,0,110.00,0,25.24
352,1,15,16,"26,682",58,"5,890",0,"32,514","5,386","27,127",1817,"25,310",26121,0,110.00,0,25.64
353,1,15,17,"28,603",59,"5,840",0,"34,384","5,805","28,579",2117,"26,462",27149,0,110.00,0,29.86
354,1,15,18,"29,492",60,"5,858",0,"35,290","5,787","29,503",2317,"27,186",27732,0,110.00,0,37.14
355,1,15,19,"29,067",60,"5,930",0,"34,938","5,847","29,091",2217,"26,874",27425,0,110.00,0,33.66
356,1,15,20,"28,483",60,"6,046",0,"34,468","5,745","28,723",2117,"26,605",27255,0,110.00,0,29.69
357,1,15,21,"27,741",60,"6,000",0,"33,681","5,746","27,935",2017,"25,917",26682,0,110.00,0,29.25
358,1,15,22,"26,619",60,"5,948",0,"32,507","5,735","26,771",1817,"24,954",25848,0,110.00,0,26.05
359,1,15,23,"25,350",59,"5,809",0,"31,099","5,601","25,499",1817,"23,682",24677,0,110.00,0,23.59
360,1,15,24,"23,725",60,"6,254",0,"29,919","4,946","24,973",1817,"23,156",24253,0,110.00,0,17.62
361,1,16,1,"22,105",58,"5,665",0,"27,712","3,949","23,763",1817,"21,945",23200,0,110.00,0,17.62
362,1,16,2,"22,081",58,"5,772",0,"27,795","3,915","23,880",1817,"22,063",23333,0,110.00,0,15.54
363,1,16,3,"21,281",57,"6,077",0,"27,301","3,475","23,826",1817,"22,009",23281,0,110.00,0,14.18
364,1,16,4,"20,825",56,"6,267",0,"27,037","3,393","23,644",1817,"21,827",23108,0,110.00,0,15.54
365,1,16,5,"21,115",55,"6,487",0,"27,547","3,736","23,810",1817,"21,993",23266,0,110.00,0,17.62
366,1,16,6,"23,324",57,"5,814",0,"29,081","3,755","25,326",1817,"23,509",24527,0,110.00,0,17.62
367,1,16,7,"25,495",57,"5,527",0,"30,965","3,910","27,055",2067,"24,988",25875,0,110.00,0,22.70
368,1,16,8,"26,507",58,"5,412",0,"31,861","3,784","28,078",2367,"25,711",26515,0,110.00,0,27.79
369,1,16,9,"26,208",57,"5,441",0,"31,592","4,244","27,348",2367,"24,981",25863,0,110.00,0,27.26
370,1,16,10,"25,807",57,"5,695",0,"31,445","4,245","27,200",2167,"25,033",25893,0,110.00,0,26.47
371,1,16,11,"24,643",55,"5,531",0,"30,119","3,946","26,173",2067,"24,106",25103,0,110.00,0,27.51
372,1,16,12,"24,287",56,"5,545",0,"29,776","3,906","25,870",2067,"23,803",24764,0,110.00,0,28.09
373,1,16,13,"23,908",57,"5,551",0,"29,403","4,003","25,400",2067,"23,332",24378,0,110.00,0,25.05
374,1,16,14,"23,900",58,"5,580",0,"29,422","4,101","25,321",2067,"23,254",24329,0,110.00,0,24.61
375,1,16,15,"24,126",58,"5,743",0,"29,811","4,106","25,705",2067,"23,638",24611,0,110.00,0,22.10
376,1,16,16,"25,038",58,"6,011",0,"30,991","4,372","26,619",2067,"24,552",25493,0,110.00,0,23.77
377,1,16,17,"26,395",57,"6,343",0,"32,681","4,410","28,271",2467,"25,803",26618,0,110.00,0,29.97
378,1,16,18,"27,494",59,"6,715",0,"34,150","4,303","29,848",2567,"27,280",27826,0,110.00,0,44.91
379,1,16,19,"27,559",59,"6,954",0,"34,454","4,335","30,118",2567,"27,551",28022,0,110.00,0,44.00
380,1,16,20,"27,428",59,"7,067",0,"34,436","4,241","30,195",2567,"27,628",28062,0,110.00,0,37.61
381,1,16,21,"27,361",59,"7,144",0,"34,446","4,499","29,947",2567,"27,380",27907,0,110.00,0,35.59
382,1,16,22,"27,092",59,"7,292",0,"34,325","4,596","29,729",2367,"27,362",27891,0,110.00,0,28.55
383,1,16,23,"25,283",57,"7,352",0,"32,578","4,097","28,481",2167,"26,314",27016,0,110.00,0,29.69
384,1,16,24,"24,713",58,"7,550",0,"32,205","4,075","28,130",2067,"26,063",26807,0,110.00,0,17.62
385,1,17,1,"24,220",58,"7,461",0,"31,623","3,923","27,700",1817,"25,883",26658,0,110.00,0,24.81
386,1,17,2,"24,543",59,"7,506",0,"31,990","3,803","28,187",1817,"26,370",27061,0,110.00,0,24.81
387,1,17,3,"24,991",60,"7,497",0,"32,428","3,859","28,569",1817,"26,751",27344,0,110.00,0,22.40
388,1,17,4,"25,581",58,"7,515",0,"33,037","4,210","28,826",1817,"27,009",27551,0,110.00,0,23.69
389,1,17,5,"26,994",59,"7,605",0,"34,540","4,790","29,750",2017,"27,733",28143,0,110.00,0,26.68
390,1,17,6,"28,405",58,"7,610",0,"35,957","4,949","31,008",2217,"28,790",29149,0,300.00,0,29.75
391,1,17,7,"30,427",61,"7,721",0,"38,088","4,759","33,329",2417,"30,912",31338,0,300.00,0,37.08
392,1,17,8,"30,969",62,"7,907",0,"38,814","4,575","34,240",2417,"31,823",32233,0,300.00,0,41.60
393,1,17,9,"30,451",61,"8,183",0,"38,573","5,467","33,106",2317,"30,789",31160,0,300.00,0,39.22
394,1,17,10,"30,228",61,"7,791",0,"37,958","5,623","32,335",2317,"30,018",30323,0,300.00,0,40.61
395,1,17,11,"29,762",60,"7,767",0,"37,469","5,596","31,873",2217,"29,656",30001,0,300.00,0,38.92
396,1,17,12,"28,458",59,"7,294",0,"35,693","5,250","30,443",2117,"28,326",28686,0,110.00,0,39.07
397,1,17,13,"28,040",58,"7,357",0,"35,339","5,350","29,989",2017,"27,972",28336,0,110.00,0,37.57
398,1,17,14,"27,815",60,"7,632",0,"35,388","5,302","30,086",1817,"28,269",28634,0,110.00,0,35.30
399,1,17,15,"27,092",59,"7,383",0,"34,415","4,655","29,761",1817,"27,944",28265,0,110.00,0,35.99
400,1,17,16,"28,025",60,"7,485",0,"35,450","5,072","30,378",2117,"28,261",28617,0,110.00,0,35.72
401,1,17,17,"30,727",62,"8,132",0,"38,797","5,188","33,609",2317,"31,292",31855,0,300.00,0,38.29
402,1,17,18,"31,022",62,"8,172",0,"39,131","4,805","34,326",2417,"31,909",32289,0,300.00,0,52.25
403,1,17,19,"30,993",62,"8,295",0,"39,226","4,999","34,227",2417,"31,809",32221,0,300.00,0,46.24
404,1,17,20,"30,726",62,"8,576",0,"39,240","5,354","33,886",2417,"31,469",32040,0,300.00,0,45.48
405,1,17,21,"30,045",60,"8,579",0,"38,564","5,232","33,332",2417,"30,915",31366,0,300.00,0,41.39
406,1,17,22,"29,901",60,"7,879",0,"37,721","4,982","32,739",2317,"30,422",30656,0,300.00,0,37.16
407,1,17,23,"29,360",59,"7,539",0,"36,841","4,784","32,057",2217,"29,840",30200,0,300.00,0,34.58
408,1,17,24,"28,211",59,"7,383",0,"35,535","5,209","30,326",2117,"28,208",28566,0,110.00,0,29.59
409,1,18,1,"29,092",60,"7,658",0,"36,690","5,314","31,376",2417,"28,959",29274,0,300.00,0,28.70
410,1,18,2,"28,359",59,"7,420",0,"35,719","4,797","30,922",2417,"28,505",28810,0,110.00,0,27.00
411,1,18,3,"28,700",59,"7,708",0,"36,349","4,889","31,460",2417,"29,043",29367,0,300.00,0,25.22
412,1,18,4,"28,105",59,"7,397",0,"35,443","4,142","31,301",2417,"28,884",29226,0,300.00,0,23.81
413,1,18,5,"28,467",59,"7,447",0,"35,854","4,232","31,622",2417,"29,205",29484,0,300.00,0,24.31
414,1,18,6,"29,101",60,"7,248",0,"36,289","4,272","32,018",2417,"29,600",29929,0,300.00,0,24.92
415,1,18,7,"30,040",61,"7,360",0,"37,339","3,799","33,540",2417,"31,122",31599,0,300.00,0,19.86
416,1,18,8,"30,097",61,"7,252",120,"37,408","3,365","34,043",2967,"31,075",31579,0,300.00,0,31.60
417,1,18,9,"30,761",61,"7,139",120,"37,959","3,499","34,459",2967,"31,492",32078,0,300.00,0,35.39
418,1,18,10,"30,875",62,"6,985",120,"37,919","3,730","34,188",2967,"31,221",31658,0,300.00,0,33.49
419,1,18,11,"30,695",61,"6,798",120,"37,552","3,878","33,674",2417,"31,257",31769,0,300.00,0,31.75
420,1,18,12,"30,535",61,"6,492",120,"37,086","3,646","33,440",2417,"31,023",31570,0,300.00,0,29.89
421,1,18,13,"30,423",61,"6,126",0,"36,488","3,386","33,102",2417,"30,685",31015,0,300.00,0,25.16
422,1,18,14,"30,013",60,"6,086",0,"36,039","3,330","32,709",2417,"30,291",30569,0,300.00,0,24.24
423,1,18,15,"30,274",61,"6,049",0,"36,263","3,210","33,053",2417,"30,636",30860,0,300.00,0,24.06
424,1,18,16,"30,098",61,"6,285",120,"36,443","3,119","33,323",2417,"30,906",31214,0,300.00,0,26.99
425,1,18,17,"30,431",61,"6,682",120,"37,172","3,349","33,822",2967,"30,855",31188,0,300.00,0,31.20
426,1,18,18,"30,544",61,"6,828",120,"37,431","3,081","34,349",2967,"31,382",31917,0,300.00,0,38.69
427,1,18,19,"30,461",61,"6,792",120,"37,312","3,824","33,488",2967,"30,521",30724,0,300.00,0,36.03
428,1,18,20,"30,432",61,"6,472",120,"36,963","3,639","33,325",2417,"30,907",31290,0,300.00,0,31.53
429,1,18,21,"30,093",60,"6,177",120,"36,330","3,780","32,551",2417,"30,134",30463,0,300.00,0,25.54
430,1,18,22,"30,072",60,"5,983",0,"35,995","3,804","32,191",2417,"29,774",30094,0,300.00,0,23.29
431,1,18,23,"29,255",59,"6,016",0,"35,212","3,816","31,397",2417,"28,980",29287,0,300.00,0,18.70
432,1,18,24,"28,118",57,"6,177",0,"34,238","3,751","30,487",2417,"28,070",28457,0,110.00,0,12.51
433,1,19,1,"27,252",57,"6,377",0,"33,572","3,413","30,159",2417,"27,742",28144,0,110.00,0,12.11
434,1,19,2,"26,317",56,"6,770",0,"33,031","3,452","29,579",2417,"27,162",27704,0,110.00,0,12.11
435,1,19,3,"26,071",56,"6,949",0,"32,964","3,375","29,589",2417,"27,172",27720,0,110.00,0,12.11
436,1,19,4,"26,033",56,"7,024",0,"33,001","3,497","29,504",2417,"27,087",27625,0,110.00,0,12.11
437,1,19,5,"26,113",56,"6,845",0,"32,902","3,396","29,506",2417,"27,089",27626,0,110.00,0,12.11
438,1,19,6,"26,695",57,"6,693",0,"33,331","3,368","29,964",2417,"27,547",28011,0,110.00,0,12.11
439,1,19,7,"27,309",57,"6,588",0,"33,840","3,548","30,292",2417,"27,875",28241,0,110.00,0,11.29
440,1,19,8,"28,380",58,"6,468",0,"34,789","3,531","31,258",2417,"28,841",29214,0,300.00,0,13.95
441,1,19,9,"29,068",59,"6,390",0,"35,399","3,558","31,840",2417,"29,423",29760,0,300.00,0,20.63
442,1,19,10,"28,928",59,"6,306",0,"35,174","3,941","31,234",2417,"28,817",29188,0,300.00,0,20.99
443,1,19,11,"29,313",60,"6,315",0,"35,568","4,400","31,168",2417,"28,751",29127,0,300.00,0,23.86
444,1,19,12,"29,206",60,"6,416",0,"35,563","4,892","30,670",2417,"28,253",28604,0,110.00,0,23.68
445,1,19,13,"28,134",59,"5,931",0,"34,006","3,875","30,132",2417,"27,715",28131,0,110.00,0,24.14
446,1,19,14,"27,531",59,"5,920",0,"33,393","3,873","29,520",2417,"27,103",27646,0,110.00,0,23.82
447,1,19,15,"27,504",59,"6,006",0,"33,452","3,788","29,664",2417,"27,247",27816,0,110.00,0,24.19
448,1,19,16,"27,837",59,"5,998",0,"33,776","3,742","30,034",2417,"27,617",28057,0,110.00,0,24.91
449,1,19,17,"29,462",60,"6,014",0,"35,416","4,246","31,170",2417,"28,753",29132,0,300.00,0,29.63
450,1,19,18,"30,962",62,"6,207",0,"37,108","4,656","32,452",2417,"30,035",30351,0,300.00,0,36.40
451,1,19,19,"31,035",62,"6,503",0,"37,476","5,227","32,248",2417,"29,831",30177,0,300.00,0,33.96
452,1,19,20,"30,442",61,"6,276",0,"36,657","4,972","31,685",2417,"29,268",29544,0,300.00,0,33.68
453,1,19,21,"30,026",60,"5,928",0,"35,894","4,536","31,358",2417,"28,941",29270,0,300.00,0,33.40
454,1,19,22,"29,861",59,"5,766",0,"35,568","4,969","30,599",2417,"28,182",28557,0,110.00,0,31.33
455,1,19,23,"28,675",58,"5,833",0,"34,450","5,073","29,377",2417,"26,960",27525,0,110.00,0,25.89
456,1,19,24,"27,895",59,"5,994",0,"33,830","5,021","28,808",2417,"26,391",27080,0,110.00,0,21.85
457,1,20,1,"27,588",58,"5,988",0,"33,517","4,543","28,974",2617,"26,357",27047,0,110.00,0,24.61
458,1,20,2,"27,374",59,"5,944",0,"33,259","4,458","28,802",2617,"26,185",26925,0,110.00,0,24.82
459,1,20,3,"27,902",58,"6,047",0,"33,891","4,437","29,454",2617,"26,837",27403,0,110.00,0,25.43
