,production
33250,29239
33251,30607
33252,31231
33253,32253
33254,32654
33255,33808
33256,33758
33257,33853
33258,33019
33259,31791
33260,30892
33261,30149
33262,29554
33263,29828
33264,29764
33265,29929
33266,31018
33267,31791
33268,32378
33269,31810
33270,30328
33271,29023
33272,27959
33273,27209
33274,27695
33275,28480
33276,28874
33277,29930
33278,30341
33279,31748
33280,32691
33281,32242
33282,32027
33283,28798
33284,27295
33285,26578
33286,26526
33287,26600
33288,26337
33289,26834
33290,28320
33291,29992
33292,30569
33293,30690
33294,29211
33295,28000
33296,26812
33297,26097
33298,26479
33299,27012
33300,27713
33301,28578
33302,28824
33303,30469
33304,31985
33305,32391
33306,31101
33307,28900
33308,27203
33309,26423
33310,26293
33311,26044
33312,26953
33313,27917
33314,29262
33315,30202
33316,31415
33317,31727
33318,30202
33319,29800
33320,28739
33321,27850
33322,27033
33323,27566
33324,28134
33325,28783
33326,29233
33327,28780
33328,30892
33329,31477
33330,30407
33331,28278
33332,26709
33333,26027
33334,26242
33335,26121
33336,26755
33337,27845
33338,28631
33339,30315
33340,31652
33341,32170
33342,31740
33343,31336
33344,30126
33345,29833
33346,28721
33347,29295
33348,29255
33349,29466
33350,29980
33351,30623
33352,31229
33353,31415
33354,30088
33355,27872
33356,26195
33357,26490
33358,26405
33359,26328
33360,26566
33361,27356
33362,28466
33363,29483
33364,30557
33365,31024
33366,30570
33367,29855
33368,28650
33369,27893
33370,27882
33371,28406
33372,28763
33373,29364
33374,29913
33375,30898
33376,31870
33377,32082
33378,30697
33379,28325
33380,27212
33381,25817
33382,25753
33383,25369
33384,25602
33385,26098
33386,28840
33387,28839
33388,29447
33389,29774
33390,28890
33391,28487
33392,28116
33393,27282
33394,27259
33395,28289
33396,27166
33397,27042
33398,28608
33399,28514
33400,28649
33401,28504
33402,27998
33403,26562
33404,26086
33405,26074
33406,26074
33407,26347
33408,26526
33409,28485
33410,28337
33411,29877
33412,29641
33413,29758
33414,29136
33415,27915
33416,27031
33417,27875
33418,27630
33419,29208
33420,28917
33421,28216
33422,29533
33423,30466
33424,30239
33425,29229
33426,27978
33427,27369
33428,26905
33429,26712
33430,26806
33431,26883
33432,27451
33433,27996
33434,29103
33435,29810
33436,30548
33437,30267
33438,28695
33439,28081
33440,27048
33441,27366
33442,27794
33443,28009
33444,28385
33445,28283
33446,29035
33447,30238
33448,31050
33449,30132
33450,29063
33451,28027
33452,26969
33453,27572
33454,28198
33455,28563
33456,28634
33457,29879
33458,31209
33459,31598
33460,32635
33461,33720
33462,32518
33463,31634
33464,30366
33465,29700
33466,29733
33467,29702
33468,29923
33469,30334
33470,30559
33471,31081
33472,30700
33473,30082
33474,28603
33475,27019
33476,25727
33477,25110
33478,24915
33479,25926
33480,26872
33481,27676
33482,29686
33483,31405
33484,32167
33485,32633
33486,31865
33487,30874
33488,29662
33489,29591
33490,30308
33491,30117
33492,30634
33493,30705
33494,30814
33495,31683
33496,32081
33497,30317
33498,28140
33499,25586
33500,25432
33501,25904
33502,25707
33503,26661
33504,27676
33505,28104
33506,29054
33507,30754
33508,31322
33509,31039
33510,30340
33511,27957
33512,27247
33513,27330
33514,28194
33515,28153
33516,28752
33517,29127
33518,29258
33519,29930
33520,30551
33521,30018
33522,28519
33523,26659
33524,26196
33525,26566
33526,26266
33527,27031
33528,27868
33529,28416
33530,29368
33531,30574
33532,31109
33533,31588
33534,30895
33535,29616
33536,28346
33537,27644
33538,27774
33539,28378
33540,28551
33541,29359
33542,29694
33543,30340
33544,30462
33545,29358
33546,27894
33547,25930
33548,25287
33549,25197
33550,25109
33551,25131
33552,25635
33553,26616
33554,27806
33555,29079
33556,29710
33557,29815
33558,29285
33559,27511
33560,26389
33561,26123
33562,26128
33563,26659
33564,26737
33565,27037
33566,27156
33567,26992
33568,26573
33569,26119
33570,25280
33571,24759
33572,24538
33573,24391
33574,24565
33575,24595
33576,25382
33577,25711
33578,26109
33579,26676
33580,27161
33581,27688
33582,27442
33583,26640
33584,25984
33585,25635
33586,25920
33587,26599
33588,27085
33589,27514
33590,27730
33591,28030
33592,27712
33593,27002
33594,25949
33595,25374
33596,25176
33597,25130
33598,24989
33599,25309
33600,25787
33601,27001
33602,28267
33603,29113
33604,30004
33605,30436
33606,30637
33607,30053
33608,29496
33609,29440
33610,29547
33611,29687
33612,30087
33613,30243
33614,30444
33615,30963
33616,31166
33617,29905
33618,27898
33619,26536
33620,25820
33621,25772
33622,25686
33623,25911
33624,25816
33625,27427
33626,28631
33627,29287
33628,30170
33629,30405
33630,29729
33631,28312
33632,27332
33633,26686
33634,26587
33635,26791
33636,27176
33637,27372
33638,27999
33639,28841
33640,29325
33641,28677
33642,26474
33643,25320
33644,24823
33645,24535
33646,24679
33647,24923
33648,25259
33649,26821
33650,28374
33651,29428
33652,30238
33653,30211
33654,29640
33655,27908
33656,26584
33657,25875
33658,25715
33659,25813
33660,26202
33661,26590
33662,27086
33663,28030
33664,29117
33665,28139
33666,26032
33667,24641
33668,24091
33669,23749
33670,23741
33671,23922
33672,24893
33673,25536
33674,26780
33675,27642
33676,28361
33677,28613
33678,27909
33679,26153
33680,25244
33681,25152
33682,25304
33683,25772
33684,26296
33685,26893
33686,27870
33687,29028
33688,30693
33689,30019
33690,27842
33691,26267
33692,25909
33693,25542
33694,25501
33695,25758
33696,25755
33697,27221
33698,29044
33699,29185
33700,30464
33701,30711
33702,29374
33703,27038
33704,26007
33705,26039
33706,26492
33707,26814
33708,27326
33709,27282
33710,28348
33711,29831
33712,30774
33713,29381
33714,27566
33715,25672
33716,25103
33717,24994
33718,25019
33719,25591
33720,25616
33721,26915
33722,28288
33723,29273
33724,30387
33725,31071
33726,31105
33727,30107
33728,29664
33729,29876
33730,30280
33731,30643
33732,30801
33733,30536
33734,30444
33735,29927
33736,29154
33737,28508
33738,27616
33739,26932
33740,26568
33741,26430
33742,26697
33743,27064
33744,27109
33745,27603
33746,28387
33747,28849
33748,29824
33749,30423
33750,28775
33751,26818
33752,26010
33753,26134
33754,26963
33755,27653
33756,27796
33757,28514
33758,28864
33759,29011
33760,27934
33761,27856
33762,26493
33763,25862
33764,25605
33765,25860
33766,26265
33767,26630
33768,27452
33769,28733
33770,30838
33771,32083
33772,32823
33773,33562
33774,34112
33775,33191
33776,32560
33777,32060
33778,31931
33779,31827
33780,32151
33781,33084
33782,33884
33783,35289
33784,35938
33785,34477
33786,32494
33787,30983
33788,30478
33789,30101
33790,29815
33791,30908
33792,31031
33793,31694
33794,34361
33795,34673
33796,35514
33797,35526
33798,34447
33799,32480
33800,31813
33801,32143
33802,32299
33803,32496
33804,32991
33805,33420
33806,33840
33807,34344
33808,34758
33809,33297
33810,30620
33811,28238
33812,27487
33813,27718
33814,27873
33815,27753
33816,28994
33817,29312
33818,30185
33819,30882
33820,31271
33821,31457
33822,30741
33823,28824
33824,27733
33825,27601
33826,27398
33827,27569
33828,27383
33829,27429
33830,27465
33831,27646
33832,27963
33833,27446
33834,26041
33835,25068
33836,24909
33837,24956
33838,25207
33839,25710
33840,25936
33841,27286
33842,28891
33843,29765
33844,30790
33845,31779
33846,31513
33847,30102
33848,29735
33849,28987
33850,29154
33851,30076
33852,30065
33853,30078
33854,29745
33855,30893
33856,30798
33857,28691
33858,26247
33859,25150
33860,24713
33861,24708
33862,24879
33863,25043
33864,25559
33865,26755
33866,28360
33867,30283
33868,31185
33869,31277
33870,31364
33871,29808
33872,27802
33873,27167
33874,26772
33875,27059
33876,28065
33877,28672
33878,29204
33879,30157
33880,31247
33881,30405
33882,28423
33883,27203
33884,26610
33885,26609
33886,26587
33887,26941
33888,27191
33889,28076
33890,29539
33891,30182
33892,31451
33893,31673
33894,30330
33895,28322
33896,26712
33897,27487
33898,27416
33899,27111
33900,28301
33901,28895
33902,29203
33903,29529
33904,30975
33905,29990
33906,28484
33907,27834
33908,27385
33909,27963
33910,28612
33911,28983
33912,28114
33913,29841
33914,31527
33915,31751
33916,32563
33917,33547
33918,33429
33919,31893
33920,31096
33921,30165
33922,30690
33923,30806
33924,30587
33925,30876
33926,32561
33927,33412
33928,34167
33929,33267
33930,32777
33931,31430
33932,31313
33933,30951
33934,30687
33935,30536
33936,30702
33937,31211
33938,32443
33939,33211
33940,33330
33941,33455
33942,32737
33943,30585
33944,29713
33945,29264
33946,30282
33947,30296
33948,31106
33949,30883
33950,31276
33951,31039
33952,30941
33953,29657
33954,28253
33955,26801
33956,26739
33957,26238
33958,26433
33959,27084
33960,26955
33961,28863
33962,29950
33963,31175
33964,31867
33965,32141
33966,32108
33967,31222
33968,29803
33969,29924
33970,29972
33971,29547
33972,30354
33973,29655
33974,30983
33975,31513
33976,31999
33977,31467
33978,28934
33979,27097
33980,26523
33981,26339
33982,27064
33983,27557
33984,27733
33985,28511
33986,29661
33987,31721
33988,32571
33989,32931
33990,32731
33991,30073
33992,29113
33993,29077
33994,29517
33995,29824
33996,31176
33997,32586
33998,33496
33999,34590
34000,35866
34001,35196
34002,33166
34003,30995
34004,30446
34005,31162
34006,31125
34007,31614
34008,31843
34009,32789
34010,34746
34011,35241
34012,36311
34013,36401
34014,36040
34015,34831
34016,33330
34017,31985
34018,31939
34019,32439
34020,32518
34021,34563
34022,35081
34023,36491
34024,38345
34025,37820
34026,35333
34027,33513
34028,33369
34029,32314
34030,31898
34031,31542
34032,32288
34033,33483
34034,34376
34035,35176
34036,35473
34037,35588
34038,35215
34039,33038
34040,31243
34041,30848
34042,30818
34043,31196
34044,31427
34045,32083
34046,32345
34047,33791
34048,35144
34049,34299
34050,30922
34051,28718
34052,28515
34053,28054
34054,28108
34055,29226
34056,28706
34057,30616
34058,31485
34059,32601
34060,33967
34061,34755
34062,34943
34063,34083
34064,33184
34065,32731
34066,32569
34067,32119
34068,32095
34069,32667
34070,33490
34071,32853
34072,33294
34073,31711
34074,30929
34075,30349
34076,30434
34077,30171
34078,30349
34079,30265
34080,30830
34081,31908
34082,32853
34083,33414
34084,34361
34085,34991
34086,35207
34087,34291
34088,33697
34089,33561
34090,33656
34091,33849
34092,34332
34093,34799
34094,34900
34095,34654
34096,34241
34097,33323
34098,32813
34099,32147
34100,31969
34101,31803
34102,31719
34103,32055
34104,32062
34105,33287
34106,34260
34107,35248
34108,35664
34109,36322
34110,36660
34111,35189
34112,33615
34113,32662
34114,32727
34115,33579
34116,34630
34117,34881
34118,36039
34119,37265
34120,38236
34121,37447
34122,35435
34123,34120
34124,33124
34125,32634
34126,32967
34127,32153
34128,33377
34129,34120
34130,35213
34131,36080
34132,36612
34133,36819
34134,36548
34135,34187
34136,32460
34137,31605
34138,31339
34139,32488
34140,33460
34141,34509
34142,35996
34143,37667
34144,38737
34145,38095
34146,35969
34147,34002
34148,33901
34149,34030
34150,33591
34151,33481
34152,34306
34153,35608
34154,36429
34155,36969
34156,37856
34157,38183
34158,38139
34159,36331
34160,36721
34161,36250
34162,37036
34163,37326
34164,37325
34165,37388
34166,37758
34167,38005
34168,37557
34169,37412
34170,36076
34171,33144
34172,32888
34173,33313
34174,32955
34175,32357
34176,32769
34177,34110
34178,35130
34179,36013
34180,36458
34181,36646
34182,36343
34183,34711
34184,33047
34185,32826
34186,32272
34187,32297
34188,33219
34189,34241
34190,35538
34191,36644
34192,37349
34193,36306
34194,33785
34195,32150
34196,31420
34197,31408
34198,31942
34199,32278
34200,32311
34201,34076
34202,35359
34203,36344
34204,37127
34205,37256
34206,36902
34207,34516
34208,32264
34209,31323
34210,31188
34211,31577
34212,32315
34213,32625
34214,33401
34215,34896
34216,34979
34217,33276
34218,30688
34219,29107
34220,28066
34221,28084
34222,28139
34223,28187
34224,29386
34225,30889
34226,31815
34227,32907
34228,33681
34229,34513
34230,34957
34231,33708
34232,32799
34233,32327
34234,32500
34235,33026
34236,33477
34237,33768
34238,33083
34239,33377
34240,32473
34241,31961
34242,30954
34243,30267
34244,30492
34245,30591
34246,30636
34247,30793
34248,31414
34249,33128
34250,34567
34251,35708
34252,35282
34253,36515
34254,37372
34255,35558
34256,33398
34257,33075
34258,33963
34259,34519
34260,34460
34261,34707
34262,34875
34263,38663
34264,38557
34265,37624
34266,36428
34267,35313
34268,34088
34269,33712
34270,34173
34271,34538
34272,34855
34273,36355
34274,37497
34275,38257
34276,38224
34277,38886
34278,38701
34279,36878
34280,34630
34281,33440
34282,33281
34283,33310
34284,34152
34285,34592
34286,35508
34287,36654
34288,37202
34289,35615
34290,32111
34291,30614
34292,29823
34293,29460
34294,29270
34295,29611
34296,29658
34297,30311
34298,31891
34299,32422
34300,33938
34301,33743
34302,33300
34303,31391
34304,30066
34305,29896
34306,30541
34307,31106
34308,32138
34309,33338
34310,35393
34311,35857
34312,36240
34313,35495
34314,33490
34315,31774
34316,31593
34317,31918
34318,31911
34319,32059
34320,32628
34321,33287
34322,34784
34323,35122
34324,36001
34325,36598
34326,37363
34327,35979
34328,35376
34329,35084
34330,33752
34331,34116
34332,33753
34333,34319
34334,35516
34335,37439
34336,38423
34337,36884
34338,34905
34339,33932
34340,33282
34341,32933
34342,32704
34343,32642
34344,33038
34345,33861
34346,34945
34347,35688
34348,36326
34349,36439
34350,36377
34351,34592
34352,32811
34353,31257
34354,31824
34355,32578
34356,34836
34357,34940
34358,35886
34359,37115
34360,37536
34361,35874
34362,33781
34363,32401
34364,31697
34365,31438
34366,31312
34367,31436
34368,32115
34369,32774
34370,33903
34371,36032
34372,36559
34373,36833
34374,36934
34375,35072
34376,32220
34377,32242
34378,31199
34379,31677
34380,33007
34381,34074
34382,35092
34383,36088
34384,36412
34385,34634
34386,32293
34387,30675
34388,28837
34389,28304
34390,28197
34391,28108
34392,28178
34393,29519
34394,30597
34395,30688
34396,31056
34397,31390
34398,31142
34399,29748
34400,28071
34401,27333
34402,27129
34403,27256
34404,27311
34405,27894
34406,27892
34407,27601
34408,27325
34409,26396
34410,25220
34411,24547
34412,24342
34413,24505
34414,24658
34415,25231
34416,26030
34417,27002
34418,28026
34419,29146
34420,31056
34421,32162
34422,32873
34423,31742
34424,30757
34425,30992
34426,31501
34427,32161
34428,32724
34429,32827
34430,33438
34431,33629
34432,33023
34433,32597
34434,31872
34435,31652
34436,31535
34437,31341
34438,31594
34439,31794
34440,32361
34441,33374
34442,35305
34443,36042
34444,35835
34445,36497
34446,36815
34447,35631
34448,33523
34449,32275
34450,32714
34451,33327
34452,33807
34453,35056
34454,36024
34455,38938
34456,39124
34457,37781
34458,36927
34459,34833
34460,34411
34461,34709
34462,34683
34463,34983
34464,35244
34465,36133
34466,36975
34467,37793
34468,38281
34469,38606
34470,38576
34471,36864
34472,35260
34473,33850
34474,33128
34475,33184
34476,34629
34477,35629
34478,36687
34479,38086
34480,38885
34481,37971
34482,35426
34483,34821
34484,33946
34485,33500
34486,33317
34487,32760
34488,33198
34489,34137
34490,35493
34491,36300
34492,36780
34493,36849
34494,36767
34495,34982
34496,32721
34497,31817
34498,32038
34499,32091
34500,32471
34501,33027
34502,33428
34503,34672
34504,35094
34505,33061
34506,30662
34507,28106
34508,26666
34509,26452
34510,26446
34511,26688
34512,27115
34513,29624
34514,30654
34515,32639
34516,33250
34517,33876
34518,34360
34519,34263
34520,32623
34521,32810
34522,32956
34523,32918
34524,33327
34525,33492
34526,33670
34527,33174
34528,33266
34529,32934
34530,30834
34531,29769
34532,29425
34533,29414
34534,29712
34535,29805
34536,30562
34537,32687
34538,33576
34539,34947
34540,35577
34541,36323
34542,36572
34543,35392
34544,34040
34545,33373
34546,33117
34547,33454
34548,33908
34549,34191
34550,34089
34551,35544
34552,36122
34553,34357
34554,32313
34555,30728
34556,30184
34557,29575
34558,29641
34559,29623
34560,29946
34561,30292
34562,31890
34563,32551
34564,33123
34565,33456
34566,33643
34567,32047
34568,31030
34569,30431
34570,30398
34571,30165
34572,29949
34573,31497
34574,31363
34575,31049
34576,30181
34577,29257
34578,28155
34579,27205
34580,26491
34581,26127
34582,26257
34583,26736
34584,27343
34585,27935
34586,28603
34587,29162
34588,29723
34589,30426
34590,30832
34591,29841
34592,28213
34593,27146
34594,27603
34595,28987
34596,29001
34597,29498
34598,29798
34599,29146
34600,28705
34601,28032
34602,27230
34603,26927
34604,26988
34605,26854
34606,26896
34607,27256
34608,27868
34609,28800
34610,30285
34611,31636
34612,32480
34613,33009
34614,33483
34615,32737
34616,31293
34617,30981
34618,31172
34619,31316
34620,33116
34621,32592
34622,32668
34623,34107
34624,34504
34625,32551
34626,29696
34627,28387
34628,27945
34629,27939
34630,27997
34631,28154
34632,29438
34633,31252
34634,32799
34635,33812
34636,34392
34637,34760
34638,35004
34639,33921
34640,32558
34641,31669
34642,31663
34643,31576
34644,32398
34645,32887
34646,33297
34647,34150
34648,34561
34649,32888
34650,30741
34651,29528
34652,29217
34653,29124
34654,29240
34655,29676
34656,29906
34657,31516
34658,33703
34659,34854
34660,35108
34661,36019
34662,36021
34663,35106
34664,32975
34665,31850
34666,32306
34667,32783
